ID,STATION,REGION,Latitude,Longitude
449,LEUVEN-BUNDEL Q,2,50.87644508589211,4.718516879806164
450,LEUZE,1,50.60055276521531,3.616784177396661
451,LEVAL,1,50.430664764641925,4.211414216154076
452,LIBRAMONT,1,49.92024657973092,5.378998507237662
453,LICHTERVELDE,2,51.02521217594557,3.126819221090459
454,LIEDEKERKE,2,50.88254761934876,4.095286581425214
455,LIEGE-CARRE,1,50.64016116909001,5.561580820913395
456,LIEGE-GUILLEMINS,1,50.62555823894266,5.565379651876698
457,LIEGE-GUILLEMINS-FAISCEAU,1,50.61896360569625,5.574667117982816
458,LIEGE-JONFOSSE,1,50.64090458197669,5.562340470369462
459,LIEGE-PALAIS,1,50.646520754797926,5.570623899205095
460,LIEGE-SAINT-LAMBERT,1,50.64694935067069,5.572612637206988
461,LIER,2,51.136043685131625,4.561775772858924
462,LIERDE,2,50.81658982140952,3.825714387969385
463,LIERS,1,50.69817963901398,5.566911104604744
464,LIERS-FAISCEAU,1,50.69978530312296,5.558491078181468
465,LIGNY,1,50.51135365914018,4.566056594508623
466,LILLE FLANDRES,4,50.636713568569455,3.069963897356814
467,LILLE-EUROPE,4,50.639301671333705,3.0757276280402115
468,LILLOIS,1,50.64367353107232,4.36339470287942
469,LIMAL,1,50.69197975060142,4.575848696298839
470,LINKEBEEK,2,50.77339212344109,4.339918297092998
471,LISSEWEGE,2,51.29470102749794,3.194426918432402
472,LOBBES,1,50.34631966783645,4.260948846424977
473,LOBBES-GARAGE,1,50.346804083378245,4.257260015732786
474,LODELINSART,1,50.43241893630097,4.46303645771843
475,LOKEREN,2,51.10702807105165,3.985383235346945
476,LOKEREN-OOST,2,51.10977280041512,3.991494841124814
477,LOMMEL,2,51.2115271226666,5.310537299329511
478,LONDERZEEL,2,51.00941362622565,4.296896134000722
479,LONDON-ST-PANCRAS INTL,4,51.53122296043907,-0.1259195467784674
480,LONZEE,1,50.5519770649044,4.720151428742302
481,LOT,2,50.7651283796248,4.272571084761274
482,LOUVAIN-LA-NEUVE,1,50.66994236427151,4.616284940684052
483,LOUVAIN-LA-NEUVE-UNIVERSITE,1,50.66976266988716,4.616014182016711
484,LUCHTBAL-WIJKBUNDEL,2,51.270998000166976,4.431169995492342
485,LUSTIN,1,50.36974157183894,4.877488478707895
486,LUTTRE,1,50.50601205920482,4.384250450065744
487,LUXEMBOURG,4,49.60196384410949,6.133378968473897
488,MAASTRICHT,4,50.84985864589164,5.705420141543748
489,MACHELEN,2,50.90596641930349,4.421043049046172
490,MAFFLE,1,50.61404860297637,3.800494581396216
491,MALDEREN,2,51.0142835683645,4.231399792238794
492,MANAGE,1,50.50617164615918,4.234752477101597
493,MARBEHAN,1,49.72742014792389,5.539755333578618
494,MARCHE-EN-FAMENNE,1,50.22253539145736,5.346178447642496
495,MARCHE-LES-DAMES,1,50.48071886041021,4.964576135562873
496,MARCHE-LES-DAMES-MARCHANDISES,1,50.48053191783456,4.967202413195671
497,MARCHE-LEZ-ECAUSSINNES,1,50.54620487661112,4.177102420800165
498,MARCHIENNE-AU-PONT,1,50.41221700863439,4.394312434316758
499,MARCHIENNE-ZONE,1,50.39761984736104,4.389973803453671
500,MARCINELLE,1,50.40681073087938,4.425009232044616
501,MARIA-AALTER,2,51.10757473358528,3.386700586866435
502,MARIEMBOURG,1,50.095337422318,4.525417234193296
503,MARLOIE,1,50.20321569366293,5.314305549443508
504,MARNE-LA-VALLEE-CHESSY,4,48.87056364088671,2.7828133684408
505,MARSEILLE-SAINT-CHARLES,4,43.30405020105308,5.37944425470917
506,MASNUY-SAINT-PIERRE,1,50.536335795046575,3.962143547161489
507,MAUBEUGE,4,50.27307339976852,3.966781455010804
508,MAUBRAY,1,50.54735963980743,3.496016879645529
509,MAZY,1,50.513400763278376,4.675936277520505
510,MECHELEN,2,51.01761866482276,4.48357982828096
511,MECHELEN-C.W.,2,51.01712198055023,4.488365222468087
512,MECHELEN-NEKKERSPOEL,2,51.0300117052638,4.490206757726317
513,MEISER,3,50.85475700768865,4.394274208868764
514,MELKOUWEN,2,51.09516390106206,4.671208072022965
515,MELLE,2,51.00274991967655,3.796939037253571
516,MELLE-T.W.,2,51.01363547125033,3.779151586015403
517,MELREUX-HOTTON,1,50.28360034390224,5.440352546697533
518,MELSELE,2,51.21082656129773,4.288506223272866
519,MENEN,2,50.79946001751335,3.113887199533723
520,MERCHTEM,2,50.953912936600325,4.223681249482118
521,MERELBEKE,2,51.02005759229028,3.764835021113617
522,MERELBEKE-CENTRAAL,2,51.02283000017448,3.760409995699416
523,MERELBEKE-SAS T.W.,2,51.01971100017616,3.766436995697059
524,MERELBEKE-T.W.,2,51.022373564268754,3.7638012577401225
525,MERODE,3,50.83993055256729,4.399590549319555
526,MERY,1,50.54825329989115,5.587073124514547
527,MESSANCY,1,49.59402785546566,5.818319581457532
528,MEVERGNIES-ATTRE,1,50.60027301310445,3.832948437258735
529,MILMORT,1,50.69342290482662,5.599557700962555
530,MOENSBERG,3,50.77947120855287,4.333527021308324
531,MOESKROEN,1,50.73833321108573,3.225382514749662
532,MOL,2,51.19069542411164,5.114991873556098
533,MOLLEM,2,50.93289654548445,4.216581185274301
534,MOMALLE,1,50.66991484515919,5.367599886749272
535,MONCEAU-CHARGEMENT GASOIL,1,50.41684263619916,4.384993229708254
536,MONCEAU-FORMATION,1,50.42627800045082,4.391591995424399
537,MONCEAU-RECEPTION,1,50.43599000044748,4.391655995425332
538,MONS,1,50.45443676894685,3.942380575653974
539,MONS-AVIATION,1,50.46606900038497,3.948305995581014
540,MONT-SAINT-GUIBERT,1,50.63829834785249,4.612709346584436
541,MONTZEN,1,50.7247234095792,5.938093761836572
542,MONTZEN-EST,1,50.71943308855506,5.957034310915463
543,MONTZEN-INSTALLATION GASOIL,1,50.72169692087619,5.9616496460716455
544,MOORTSELE,2,50.95295090201298,3.780982223267353
545,MORLANWELZ,1,50.45819475755931,4.247606842207115
546,MORTSEL,2,51.18289070835871,4.448811508068692
547,MORTSEL-DEURNESTEENWEG,2,51.18231715443344,4.447187644973445
548,MORTSEL-LIERSESTEENWEG,2,51.169548576050914,4.469151255230457
549,MORTSEL-OUDE GOD,2,51.171808098001065,4.455388660949409
550,MOUSTIER,1,50.452728269433685,4.693813691641504
551,MOUSTIER-GARAGE,1,50.452251561253455,4.676398912234394
552,MOUTERIJ,3,50.83101229836678,4.378599139553797
553,MUIZEN,2,51.00823699970865,4.514109018799756
554,MUIZEN-GOEDEREN,2,51.013681169109766,4.506141914550994
555,MUNKZWALM,2,50.875656664672775,3.73151420520436
556,NAMECHE,1,50.47027956863485,4.998429583816083
557,NAMUR,1,50.46920536567819,4.862754782372503
558,NAMUR-HERBATTE,1,50.4691699093396,4.869133583442665
559,NANINNE,1,50.4193741226567,4.930310430645952
560,NATOYE,1,50.34336370615237,5.061281004387083
561,NEERPELT,2,51.2223754782048,5.437315566032002
562,NEERWINDEN,2,50.76376087765239,5.036335028370854
563,NESSONVAUX,1,50.57198592354805,5.741746104990186
564,NEUFCHATEAU,1,49.85424515919912,5.452480885743121
565,NEUFVILLES,1,50.54352319565535,4.010763312579896
566,NEUFVILLES-GARAGE,1,50.54605623632768,4.01535240697319
567,NIEL,2,51.11082441003055,4.340335935217864
568,NIEUWKERKEN-WAAS,2,51.18508212815529,4.184439116604953
569,NIJLEN,2,51.15960165609087,4.664476042760993
570,NIMY,1,50.47176943401611,3.956539830074179
571,NINOVE,2,50.83945938811422,4.026263271738284
572,NINOVE-WIJKSPOOR,2,50.840910447862015,4.034584022031004
573,NIVELLES,1,50.60049325778275,4.335288481642557
574,NOORDERKEMPEN,2,51.35805994024289,4.63402949117758
575,NOSSEGEM,2,50.88344233246161,4.506060557023734
576,OBAIX-BUZET,1,50.53576499767921,4.363632083487843
577,OBOURG,1,50.46980722962719,4.006727859640169
578,OBOURG-MARCHANDISES,1,50.47002163309968,4.0164102709224
579,OKEGEM,2,50.85712457023099,4.054122152842988
580,OLEN,2,51.17402976775826,4.902499252052486
581,OLEN-SAS,2,51.17552492551231,4.90357728556524
582,OLNE,1,50.566393082558,5.703133532051191
583,OOSTENDE,2,51.22794248176095,2.926625863400863
584,OOSTENDE-BUNDEL A,2,51.22056962718252,2.933759387095019
585,OOSTENDE-BUNDEL B,2,51.21781188887551,2.939273702973395
586,OOSTENDE-PERRON T.O.P.,2,51.21974736465403,2.93553862920455
587,OOSTENDE-T.W.,2,51.21597773801392,2.948865118093863
588,OOSTENDE-ZEEHAVEN,2,51.21321190911655,2.965668026801826
589,OOSTKAMP,2,51.15421490848582,3.257626153824011
590,OPWIJK,2,50.97461822218548,4.187540293566453
591,OTTIGNIES,1,50.67177357290984,4.57037399072079
592,OTTIGNIES-RELAIS,1,50.67913489175464,4.565488223492959
593,OUD-HEVERLEE,2,50.83570060691955,4.653595847354818
594,OUDEGEM,2,51.01473762660282,4.06243712249094
595,OUDENAARDE,2,50.85060234546347,3.600671251771689
596,OUGREE,1,50.60537053844519,5.536956573101103
597,OVERPELT,2,51.215549621570986,5.423126886433697
598,PALISEUL,1,49.89495830565338,5.119206133726743
599,PAPIGNIES,1,50.687655085954,3.824299420055708
600,PARIS-NORD,4,48.880615805539925,2.3550192684412394
601,PECROT,1,50.77926684369613,4.651601336908382
602,PEPINSTER,1,50.56851509026457,5.810268537487914
603,PEPINSTER-CITE,1,50.56337539099574,5.8045957193495
604,PERUWELZ,1,50.51361346500805,3.59206286828061
605,PHILIPPEVILLE,1,50.19161271107731,4.536051971126212
606,PHILIPPEVILLE-642,1,50.20534902250147,4.530988595493899
607,PIETON,1,50.435116819743584,4.286129350702152
608,POIX-SAINT-HUBERT,1,50.01946343587328,5.292645676052638
609,PONT-A-CELLES,1,50.513833152896,4.354095184775157
610,PONT-DE-SERAING,1,50.61991669778005,5.511349156664147
611,POPERINGE,2,50.85444837696997,2.736306432939593
612,POULSEUR,1,50.508959330120994,5.578188092260355
613,PRAHA HL.N.,4,50.08335678632147,14.435112778294002
614,PROFONDSART,1,50.6938459795017,4.549496108521898
615,PRY,1,50.26875846150931,4.430333398823612
616,PUURS,2,51.07712359886562,4.283513007680889
617,QUAREGNON,1,50.44972826693781,3.855599112287222
618,QUEVY,1,50.34148798163534,3.90964048485251
619,QUEVY-FRONTIERE,1,50.32884238484479,3.908374909943034
620,QUIEVRAIN,1,50.41023300621153,3.685859499053529
621,REBAIX,1,50.66104885904704,3.793534075586853
622,REMICOURT,1,50.67864344975697,5.321422014681566
623,RHISNES,1,50.499300490166455,4.801803854268886
624,RHISNES-GARAGE,1,50.505843971833045,4.800801082009164
625,RHISNES-SAS,1,50.50059749561269,4.799814590098005
626,RIVAGE,1,50.48425613833228,5.586577136839139
627,RIVAGE-MARCHANDISES,1,50.490753740198194,5.58716027418703
628,RIXENSART,1,50.71351480957668,4.5308236053622
629,ROCHEFORT-JEMELLE,1,50.16041579601375,5.266796362727846
630,RODANGE,4,49.55112266410731,5.8436931433318975
631,ROESELARE,2,50.94934122980087,3.130236038528931
632,RONET,1,50.45765531932982,4.82860168328901
633,RONET-FORMATION,1,50.45369168662776,4.823011898207809
634,RONET-P.E.,1,50.45350230607816,4.822607107768873
635,RONSE,2,50.74236654303611,3.602611083249847
636,ROOSENDAAL,4,51.54041666622345,4.459052170584092
637,ROTTERDAM CENTRAAL,4,51.92455588838011,4.469525397712061
638,ROUX,1,50.44308266000403,4.394000597740669
639,RUISBROEK,2,50.79177235694931,4.295521156744342
640,RUISBROEK-BUNDEL,2,50.79977242962708,4.302387082168997
641,RUISBROEK-SAUVEGARDE,2,51.081104582928326,4.326980820033769
642,SAINT-DENIS-BOVESSE,1,50.52129700046284,4.767791995303149
643,SAINT-GHISLAIN,1,50.44273476303692,3.82001577005146
644,SAINT-VINCENT-BELLEFONTAINE,1,49.66445133811217,5.438476714155181
645,SART-BERNARD,1,50.40674172493156,4.948563267848869
646,SCHAARBEEK,3,50.8786926685087,4.378431524240697
647,SCHAARBEEK-BUNDEL L,3,50.884306766539005,4.40201598026177
648,SCHAARBEEK-BUNDEL M,3,50.880727000293696,4.385454995470903
649,SCHAARBEEK-BUNDEL P,3,50.88356405952043,4.397792390359354
650,SCHAARBEEK-BUNDEL V,3,50.8851221530907,4.401352914979446
651,SCHAARBEEK-CARWASH,3,50.88357965098152,4.39938498161801
652,SCHAARBEEK-D.O.P.,3,50.88949866347604,4.408750284892093
653,SCHAARBEEK-DOODSPOOR 814,3,50.90058554632018,4.410845484006572
654,SCHAARBEEK-GROEP G,3,50.89615847020533,4.409001663110517
655,SCHAARBEEK-GROEP R,3,50.888951435454025,4.408535403760531
656,SCHAARBEEK-JOSAPHAT,3,50.86036295441294,4.395006896536745
657,SCHAARBEEK-L.C.I.,3,50.864300272982575,4.376608220791699
658,SCHAARBEEK-NOS,3,50.88245805014893,4.390199063234685
659,SCHAARBEEK-P.C.I.,3,50.90116046170395,4.419439345552049
660,SCHAARBEEK-PERRON P.C.I.,3,50.90161855638698,4.414710414751294
661,SCHAARBEEK-PERRON T.W./D.-NOS,3,50.87931098204312,4.37995562861019
662,SCHAARBEEK-PERRON T.W./D.-ZOS,3,50.87931098204312,4.37995562861019
663,SCHAARBEEK-PERRON VORMING,3,50.87931098204312,4.37995562861019
664,SCHAARBEEK-SAS K/C,3,50.89954168416606,4.410441644386698
665,SCHAARBEEK-SPOOR LZ,3,50.87909798484905,4.37901149747113
666,SCHAARBEEK-T.W./D.,3,50.88415566579852,4.400226576391086
667,SCHAARBEEK-T.W./E.,3,50.892840556275054,4.410489511892363
668,SCHAARBEEK-VORMING,3,50.89003976276374,4.402872433793485
669,SCHAARBEEK-WASINSTALLATIE,3,50.87798125577199,4.379347192155256
670,SCHELDEWINDEKE,2,50.93780300020493,3.777613995685378
671,SCHELLE,2,51.12542028360778,4.340225752995774
672,SCHELLEBELLE,2,51.0031261630312,3.921433078084123
673,SCHENDELBEKE,2,50.79778703346734,3.89916297538759
674,SCHOONAARDE,2,51.00313856979093,4.011262908294323
675,SCHULEN,2,50.96418013344255,5.185420625696778
676,SCHULEN-SAS,2,50.96357709427176,5.188162889919749
677,SCHULEN-WIJKSPOOR,2,50.96404839073986,5.185025200941409
678,SCLAIGNEAUX,1,50.49212088175689,5.026460714068383
679,SCLESSIN,1,50.610365174257474,5.556695078909727
680,SERAING,1,50.60883252592876,5.514078318541385
681,SERSKAMP,2,50.98453800736296,3.959538984371438
682,SILLY,1,50.66320539666523,3.937245876119478
683,SIMONIS,3,50.865996577140216,4.334138583169429
684,SINAAI,2,51.14350069973955,4.068856389295283
685,SINT-AGATHA-BERCHEM,3,50.87303367981772,4.2907473424016
686,SINT-DENIJS-BOEKEL,2,50.87419888855042,3.698421279748864
687,SINT-GENESIUS-RODE,2,50.74811387298626,4.361939405399492
688,SINT-GILLIS(DENDERMONDE),2,51.02208185603276,4.117208570707191
689,SINT-JOB,3,50.79358621212648,4.36042954610276
690,SINT-JORIS-WEERT,2,50.80129671740569,4.651860787304721
691,SINT-KATELIJNE-WAVER,2,51.0709276997371,4.495807348334469
692,SINT-MARIABURG,2,51.29267549496888,4.434565179916575
693,SINT-MARTENS-BODEGEM,2,50.867166054827,4.204939320514606
694,SINT-NIKLAAS,2,51.17159935147066,4.143282196539995
695,SINT-NIKLAAS-OOST,2,51.17662337623689,4.159519894682492
696,SINT-TRUIDEN,2,50.81768876446972,5.176520546199805
697,SLEIDINGE,2,51.126433936476886,3.667545364708063
698,SOIGNIES,1,50.57312318081812,4.06935224523492
699,SOLRE-SUR-SAMBRE,1,50.312755388942726,4.158287829875166
700,SPA,1,50.49024449846075,5.855783501961264
701,SPA-GERONSTERE,1,50.489275844991575,5.866227582590074
702,STABROEK-SPOREN 027/028,2,51.36615553764052,4.316028885954696
703,STATTE,1,50.5281781662754,5.219616500813089
704,STOCKEM,1,49.69093190086014,5.76797703301106
705,STOCKEM-A.T.,1,49.69093190086014,5.76797703301106
706,STOCKEM-FAISCEAU A,1,49.69093190086014,5.76797703301106
707,STOUMONT,1,50.4171657410006,5.769289559990908
708,STRASBOURG-VILLE,4,48.58544062642584,7.73389365123853
709,SY,1,50.40330835806128,5.523618360281978
710,TAMINES,1,50.43208242350686,4.608866937373713
711,TEMSE,2,51.12598622590376,4.221148549659076
712,TERHAGEN,2,50.90182412476728,3.897482385582953
713,TERNAT,2,50.874645886151065,4.165480312649196
714,TERTRE,1,50.46468648508494,3.829037691211685
715,TESTELT,2,51.00986392055847,4.945833786795244
716,THEUX,1,50.536285814235605,5.815107033579014
717,THIEU,1,50.46967181099532,4.098467909724497
718,THUIN,1,50.34256310588739,4.288964235133943
719,THULIN,1,50.42342864244457,3.745946901542191
720,THURN EN TAXIS,3,50.87155655860092,4.340863745556818
721,TIELEN,2,51.24086146059442,4.893344963201751
722,TIELT,2,50.99003688908823,3.328627110438443
723,TIENEN,2,50.80793143260549,4.925636679146979
724,TILFF,1,50.5702570335759,5.582656168478611
725,TILLEUR,1,50.61932578913085,5.529596130423595
726,TILLY,1,50.55665902409977,4.551641295273522
727,TILLY-GARAGE,1,50.55294735567399,4.550490586989336
728,TOLLEMBEEK,2,50.73542701918243,3.992881040433152
729,TONGEREN,2,50.78417812102581,5.473981817206647
730,TORHOUT,2,51.06471224939062,3.105750907311675
731,TOURNAI,1,50.61514181540238,3.388492484545882
732,TROIS-PONTS,1,50.36928440608179,5.873340705634188
733,TROISVIERGES,4,50.11942706957945,5.991048297106141
734,TROOZ,1,50.573287443638215,5.688448773102868
735,TUBIZE,1,50.69169220405821,4.205811476492253
736,TURNHOUT,2,51.32327000020796,4.938189995320892
737,TURNHOUT-BUNDEL,2,51.32828000020657,4.940909995320414
738,UKKEL-KALEVOET,3,50.79221449416178,4.331745965549022
739,UKKEL-STALLE,3,50.80248548773274,4.323778172104379
740,VELTEM,2,50.900550015820514,4.6335174452958
741,VERTRIJK,2,50.83594652783853,4.836594370994312
742,VERTRIJK-WIJKSPOOR,2,50.83621354173936,4.835849887541657
743,VERVIERS-CENTRAL,1,50.58780191289775,5.854635277451281
744,VERVIERS-EST,1,50.59895860349876,5.878836726190474
745,VERVIERS-PALAIS,1,50.59092927690511,5.865284693550655
746,VEURNE,2,51.07391661680995,2.669750487607322
747,VIANE-MOERBEKE,2,50.75195293852315,3.917163280244609
748,VICHTE,2,50.83350305904886,3.392847172286867
749,VIELSALM,1,50.278815045292525,5.909332325539062
750,VIJFHUIZEN,2,50.94318180088229,3.982544127397865
751,VILLE-POMMEROEUL,1,50.46452683577565,3.724432978569874
752,VILLERS-LA-VILLE,1,50.57809064902876,4.533500041466839
753,VILVOORDE,2,50.92414359681917,4.432813750440927
754,VIRTON,1,49.56075846126811,5.518329537147838
755,VISE,1,50.74035513657751,5.692281362696947
756,VISE-HAUT,1,50.743902299398194,5.699150875928639
757,VIVILLE,1,49.68828393912796,5.785474662628208
758,VOROUX,1,50.66069501736544,5.431053889563294
759,VOROUX-BASE TRAVAUX LGV,1,50.65951698174285,5.440928697114196
760,VORST-BUNDEL M,3,50.81406170463056,4.31315427318209
761,VORST-CARWASH,3,50.81639869434144,4.314103145237519
762,VORST-OOST,3,50.810200336121405,4.320981153679814
763,VORST-RIJTUIGEN,3,50.816782000307214,4.313919995489446
764,VORST-RIJTUIGEN-DIENSTPERRON,3,50.81765222580863,4.314635011668778
765,VORST-RIJTUIGEN-PERRON TW-HST,3,50.820641376485575,4.31708339736531
766,VORST-ZUID,3,50.81007340678047,4.310347515603558
767,VORST-ZUID-SPOREN 920/926,3,50.81101510645944,4.310837271313542
768,WAARSCHOOT,2,51.15444063797831,3.61518699750787
769,WALCOURT,1,50.25862330620038,4.435775728492839
770,WAREGEM,2,50.89242834863904,3.425598318010879
771,WAREMME,1,50.6946909072976,5.248963056889978
772,WATERLOO,1,50.71553397188341,4.383453532044176
773,WATERMAAL,3,50.80971058926985,4.399853339646589
774,WAVRE,1,50.71613796246478,4.605127670073735
775,WEERDE,2,50.9772432084468,4.471087335502559
776,WELKENRAEDT,1,50.65937064610759,5.974267220421458
777,WELLE,2,50.90304991959586,4.050866518111865
778,WERVIK,2,50.78185532955076,3.046976838497036
779,WESPELAAR-TILDONK,2,50.958554856419234,4.637792321359631
780,WETTEREN,2,51.00149928945725,3.881915593020351
781,WEVELGEM,2,50.81106670342023,3.182483665003594
782,WEZEMAAL,2,50.95636089730757,4.74801229767004
783,WICHELEN,2,51.001758502599706,3.974883903343649
784,WIEN HBF,4,48.1854555149872,16.37653292423314
785,WIJGMAAL,2,50.92330344560649,4.700698414016601
786,WILDERT,2,51.427570310414005,4.463422810974087
787,WILLEBROEK,2,51.06641691258512,4.356072252457586
788,WOLFSTEE,2,51.16893689452469,4.789732769739082
789,WONDELGEM,2,51.088985753172615,3.719596592920779
790,WONDELGEM-BUNDEL,2,51.08555875432921,3.718855591254594
791,YVES-GOMEZEE,1,50.237995848837336,4.490419768274312
792,YVOIR,1,50.32085000105735,4.878760881633935
793,ZANDBERGEN,2,50.80691967723847,3.956989676658236
794,ZAVENTEM,2,50.88563254694747,4.469909600355977
795,ZEDELGEM,2,51.12638146000492,3.163480495254234
796,ZEDELGEM-GOEDEREN,2,51.12638146000492,3.163480495254234
797,ZEEBRUGGE-BUNDEL PELIKAAN,2,51.2934020059572,3.227961830454428
798,ZEEBRUGGE-BUNDEL RAMSKAPELLE,2,51.31415261917875,3.237998160938279
799,ZEEBRUGGE-BUNDEL ZWANKENDAMME,2,51.30611348626504,3.191733656936679
800,ZEEBRUGGE-DORP,2,51.32659216067896,3.196840129905106
801,ZEEBRUGGE-STRAND,2,51.32448248926547,3.186399065269261
802,ZEEBRUGGE-VOORHAVEN-WEST,2,51.34056680002598,3.175833896873375
803,ZEEBRUGGE-VORMING,2,51.315516977459495,3.189134716216088
804,ZELE,2,51.07303715825751,4.042379417429672
805,ZELLIK,2,50.88954331951614,4.275293625248541
806,ZELZATE,2,51.2027045789305,3.799473632535886
807,ZELZATE-RIEME,2,51.17624643143335,3.7886749441229752
808,ZICHEM,2,51.00665816404098,4.987321399397194
809,ZINGEM,2,50.909119622521686,3.646473939917027
810,ZOLDER,2,51.03363911488983,5.330784089378894
811,ZOLDER-KRUISSPOREN,2,51.03487464525858,5.317814120948007
812,ZONHOVEN,2,50.989700000370746,5.348769995145101
813,ZOTTEGEM,2,50.86909906320353,3.814701036136487
814,Zwankendamme,2,51.31000722576805,3.196939770507942
815,Zwijndrecht,2,51.21364024292829,4.324671903885883
816,Zwijndrecht-Wijksporen,2,51.225937674414496,4.305802280247681
